V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
-0.000880702,-0.000889917,-0.000890982,-0.026533947,-0.001148095,-0.001777708,-0.000578105,-0.000572465,-0.000576674,-0.016059357,-0.00067112,-0.001016883,-0.000428561,-0.000429596,-0.000435261,-0.01219009,-0.000544999,-0.000798172
-0.001023122,-0.001015981,-0.00100718,-0.025958195,-0.001533628,-0.003648133,-0.000569808,-0.00056894,-0.000582937,-0.017305234,-0.000730199,-0.002163782,-0.000433769,-0.000419331,-0.000420199,-0.012518022,-0.000545114,-0.001642266
-0.001013415,-0.00102806,-0.0010365,-0.028393853,-0.001433936,-0.001662042,-0.000608949,-0.000606053,-0.00062093,-0.01721946,-0.000789677,-0.00110842,-0.000459726,-0.000456862,-0.000461347,-0.012386311,-0.000562818,-0.00072446
-0.001083578,-0.001117118,-0.001153995,-0.023238671,-0.001358526,-0.002578369,-0.000640531,-0.000643049,-0.000633802,-0.015881706,-0.000782875,-0.001869281,-0.000462047,-0.00044525,-0.000470185,-0.012455022,-0.000583049,-0.001400905
-0.000948774,-0.000959554,-0.000955679,-0.026787684,-0.00132717,-0.002284793,-0.000586057,-0.000570461,-0.000575378,-0.016565205,-0.000736126,-0.001341448,-0.000419735,-0.000418531,-0.000422471,-0.012627976,-0.00056681,-0.001029797
-0.001043328,-0.001066239,-0.0010806,-0.02723519,-0.001463352,-0.001554481,-0.000530583,-0.000534717,-0.00055292,-0.017381148,-0.000713893,-0.000923789,-0.000420004,-0.000427969,-0.000423026,-0.013060424,-0.000558534,-0.000712859
-0.001139647,-0.001159706,-0.001149465,-0.025206782,-0.001681372,-0.002658339,-0.000596635,-0.000598013,-0.0005843,-0.016293155,-0.000717159,-0.001536925,-0.00042239,-0.000421372,-0.000441522,-0.01279774,-0.000566181,-0.001101601
-0.001043005,-0.001009444,-0.000969866,-0.024654543,-0.001463468,-0.00245756,-0.000593645,-0.00057972,-0.000583271,-0.016971469,-0.000758314,-0.001401314,-0.00044548,-0.000447107,-0.00044847,-0.012476932,-0.0005563,-0.00105119
-0.001006897,-0.001005409,-0.000966588,-0.024031634,-0.001256815,-0.002867959,-0.000617133,-0.000622953,-0.000627453,-0.016729466,-0.000769867,-0.001775282,-0.000452507,-0.000445279,-0.000446334,-0.012570278,-0.000549558,-0.001291207
-0.000964409,-0.000951259,-0.00091365,-0.025843863,-0.001311502,-0.003460018,-0.000592883,-0.00060027,-0.000578681,-0.015587136,-0.000727638,-0.002051172,-0.00043969,-0.000442483,-0.000442516,-0.012106997,-0.000566167,-0.001536357
-0.000851664,-0.000896655,-0.000887134,-0.0266626,-0.001309881,-0.002997586,-0.00058751,-0.000592478,-0.000598382,-0.015724413,-0.000729315,-0.001838809,-0.000406087,-0.000405423,-0.000416383,-0.011826457,-0.0005661,-0.001429482
-0.000946089,-0.000941268,-0.000943256,-0.025170614,-0.001309709,-0.00380743,-0.000580796,-0.000577526,-0.000565208,-0.015877074,-0.000730734,-0.002332989,-0.000428071,-0.000427947,-0.000426332,-0.012273256,-0.000567138,-0.001686234
-0.001130153,-0.00116375,-0.001181913,-0.023518672,-0.001508126,-0.002748877,-0.000616835,-0.000617423,-0.000612848,-0.016995672,-0.000833542,-0.001577345,-0.000452768,-0.000469858,-0.000464848,-0.012871513,-0.000581922,-0.001115565
-0.001076371,-0.001050101,-0.001006694,-0.024369732,-0.001236848,-0.001242282,-0.000552459,-0.000565831,-0.000573419,-0.017318387,-0.000738358,-0.00075102,-0.000418006,-0.000412066,-0.000414187,-0.013910968,-0.000536788,-0.000541678
-0.000889252,-0.00089368,-0.000884527,-0.02695314,-0.001245276,-0.00264821,-0.000590878,-0.000590642,-0.00058845,-0.01774995,-0.000744612,-0.001665784,-0.000441142,-0.000435638,-0.000440574,-0.013273106,-0.000556524,-0.001179933
-0.000985071,-0.001013179,-0.001010434,-0.028568369,-0.001261617,-0.001952524,-0.000604444,-0.00059615,-0.000613415,-0.017910229,-0.00075253,-0.001157546,-0.000454107,-0.000450521,-0.000446674,-0.014107547,-0.000582441,-0.00088541
-0.000885348,-0.000892353,-0.000899044,-0.024853952,-0.001276478,-0.003283967,-0.000561004,-0.000563081,-0.000554097,-0.018538562,-0.000690902,-0.001942784,-0.000413296,-0.000417031,-0.000413481,-0.01350043,-0.000545111,-0.001411393
-0.001007703,-0.00104985,-0.001076625,-0.025710983,-0.001513267,-0.002711687,-0.000578965,-0.000579834,-0.00057796,-0.017508552,-0.000765973,-0.001474782,-0.00039699,-0.000401351,-0.000395316,-0.013485334,-0.000547366,-0.001055676
-0.000991495,-0.000968462,-0.00096787,-0.029187373,-0.001403869,-0.002429158,-0.000619311,-0.000615673,-0.000603806,-0.018160519,-0.000748387,-0.001508601,-0.000428198,-0.000409838,-0.000417278,-0.013720738,-0.000538202,-0.001208506
-0.001147296,-0.001154493,-0.001162433,-0.025469435,-0.001322266,-0.003154126,-0.000645146,-0.000629795,-0.000618785,-0.017607737,-0.000692977,-0.001862889,-0.000417481,-0.000422767,-0.00041712,-0.013347936,-0.000516692,-0.001361888
-0.001016302,-0.001041632,-0.001043447,-0.026102172,-0.001461881,-0.002130273,-0.000567218,-0.000558355,-0.000566952,-0.018132386,-0.000772895,-0.001297372,-0.000423001,-0.000425667,-0.000429475,-0.013494033,-0.000545238,-0.000979928
-0.000857758,-0.000871444,-0.000874859,-0.026481667,-0.001265248,-0.00211981,-0.000608943,-0.000627185,-0.000617914,-0.017054224,-0.000789448,-0.001434252,-0.000441056,-0.000447116,-0.00044729,-0.013373796,-0.000568733,-0.001009361
-0.000903791,-0.000905387,-0.000895842,-0.024745669,-0.00112698,-0.002787088,-0.000523612,-0.0005318,-0.000548724,-0.016657247,-0.000736209,-0.001806732,-0.00041497,-0.000422824,-0.000434501,-0.012918233,-0.000540034,-0.001341728
-0.000971381,-0.00097952,-0.000979462,-0.02785773,-0.001338479,-0.003784024,-0.000656052,-0.000664983,-0.000664012,-0.019270113,-0.00086856,-0.00232508,-0.000441691,-0.000448318,-0.000447692,-0.014536627,-0.000584131,-0.001829181
-0.001050664,-0.001058911,-0.001059012,-0.030973875,-0.00126906,-0.001656834,-0.000596654,-0.000596664,-0.000594626,-0.01697693,-0.000837973,-0.001032192,-0.000387038,-0.00039103,-0.000395619,-0.013493751,-0.000591975,-0.000722973
-0.000944612,-0.000956968,-0.00091801,-0.026865463,-0.001193452,-0.002945677,-0.000589912,-0.00059477,-0.000594754,-0.017110132,-0.000718429,-0.001896124,-0.000431608,-0.000440585,-0.000443684,-0.013834542,-0.000528227,-0.001468795
-0.001075178,-0.001059945,-0.00110828,-0.030535338,-0.001322359,-0.003120646,-0.000588878,-0.000583005,-0.000596359,-0.018822317,-0.000797056,-0.001873496,-0.000443355,-0.000447408,-0.0004456,-0.014956136,-0.000574444,-0.00134164
-0.000922253,-0.000906882,-0.000908095,-0.03096033,-0.001315737,-0.001504803,-0.00058639,-0.00058971,-0.00058785,-0.019066083,-0.000744711,-0.000950002,-0.000445616,-0.000445396,-0.000439642,-0.014901362,-0.00057288,-0.000722742
-0.000941686,-0.000996339,-0.000959642,-0.036347759,-0.001298635,-0.00137888,-0.000558816,-0.000563248,-0.000533579,-0.019247496,-0.000765171,-0.000784219,-0.000416475,-0.000414311,-0.000408588,-0.014698614,-0.000538773,-0.000554031
-0.000880555,-0.000886531,-0.000868199,-0.035379183,-0.001166166,-0.003339488,-0.000558749,-0.000565575,-0.000563712,-0.02156932,-0.000722142,-0.002120703,-0.000417157,-0.000412896,-0.000413751,-0.016010779,-0.000563449,-0.001454644
-0.000871294,-0.000863598,-0.000868127,-0.038741377,-0.001170968,-0.004065628,-0.00055898,-0.00056145,-0.000569158,-0.021007118,-0.000721616,-0.002262032,-0.000416302,-0.000420023,-0.000418214,-0.016270372,-0.000562657,-0.001681285
-0.000840285,-0.000847634,-0.000858874,-0.036042693,-0.001212041,-0.003547676,-0.000582835,-0.000578459,-0.000580429,-0.022605651,-0.000715326,-0.002317409,-0.000437954,-0.000446519,-0.000451265,-0.016709193,-0.000529696,-0.001748752
-0.000969744,-0.000987856,-0.001000142,-0.038735648,-0.001165491,-0.005322558,-0.000535713,-0.000538171,-0.000539959,-0.025522963,-0.000732172,-0.004105242,-0.000396693,-0.000398334,-0.000395247,-0.019382066,-0.000535439,-0.003084499
-0.000981978,-0.000974865,-0.000919948,-0.03585495,-0.001416583,-0.004280809,-0.000540282,-0.000526298,-0.00053575,-0.026381718,-0.00074397,-0.002979657,-0.000394938,-0.000392776,-0.000404506,-0.020801128,-0.000533437,-0.00231227
-0.000868818,-0.000884204,-0.000864606,-0.038131145,-0.001210326,-0.004789264,-0.000580087,-0.000586018,-0.000579193,-0.025513062,-0.000725526,-0.002892217,-0.000432091,-0.000412577,-0.000411949,-0.01912723,-0.000557321,-0.002128952
-0.000842638,-0.000844301,-0.000870269,-0.040603106,-0.001235165,-0.00126458,-0.000535128,-0.000526188,-0.000531283,-0.023544663,-0.000735855,-0.000778098,-0.000398776,-0.000399166,-0.000401408,-0.017728062,-0.000527078,-0.000587915
-0.000882883,-0.000892686,-0.000901554,-0.036143625,-0.001168866,-0.003922969,-0.000528784,-0.000531387,-0.000527706,-0.024235305,-0.000692842,-0.00246283,-0.000390498,-0.000395456,-0.000391439,-0.018276963,-0.000540711,-0.001783224
-0.00085655,-0.000845914,-0.000831602,-0.038072077,-0.001239625,-0.005757031,-0.000541964,-0.000522708,-0.000519477,-0.02346149,-0.000723524,-0.003701903,-0.000400345,-0.000403891,-0.000399065,-0.017791614,-0.000552966,-0.002664006
-0.000992947,-0.000939411,-0.000946189,-0.032292866,-0.001347514,-0.006628075,-0.000547532,-0.000540308,-0.000539317,-0.023419644,-0.000751911,-0.004112472,-0.000412151,-0.000413985,-0.000412063,-0.018096314,-0.000571794,-0.003198351
-0.001000688,-0.001019567,-0.001075672,-0.032647493,-0.001364246,-0.004208304,-0.000610657,-0.000614793,-0.000589722,-0.022889127,-0.000795323,-0.002871731,-0.000429474,-0.000430838,-0.000434995,-0.016575894,-0.000565661,-0.001976127
-0.00095277,-0.000940837,-0.000943481,-0.036851547,-0.001279964,-0.001421051,-0.000538037,-0.00054406,-0.000544283,-0.02168177,-0.000738245,-0.00091765,-0.000398636,-0.000399246,-0.000396877,-0.016020087,-0.000556292,-0.000706377
-0.000895774,-0.000886227,-0.000889397,-0.034830447,-0.001314813,-0.002850031,-0.00051321,-0.000522455,-0.000530652,-0.020802597,-0.000733081,-0.001933297,-0.000394753,-0.000406476,-0.000411279,-0.015887714,-0.000563983,-0.001410229
-0.001054627,-0.00104716,-0.001063125,-0.027491257,-0.001458724,-0.005547516,-0.000584354,-0.000576671,-0.000572248,-0.020227915,-0.000743716,-0.003443798,-0.000419657,-0.000420238,-0.000420966,-0.015503994,-0.000563308,-0.002557623
-0.000964404,-0.000945204,-0.000927449,-0.032249251,-0.001356372,-0.001580641,-0.000508542,-0.000517279,-0.000519054,-0.020373801,-0.000726214,-0.001040091,-0.000382255,-0.000386291,-0.000403735,-0.015374952,-0.000543669,-0.000782715
-0.001053615,-0.001052153,-0.001060513,-0.030840933,-0.001335287,-0.001375397,-0.00054364,-0.000534701,-0.000538116,-0.020467679,-0.000771615,-0.000785279,-0.000401241,-0.000399616,-0.000401529,-0.015147041,-0.00054768,-0.000574355
-0.000933894,-0.000944819,-0.000946855,-0.031345428,-0.001238019,-0.006119391,-0.000571079,-0.000568812,-0.000570872,-0.020666177,-0.000715703,-0.003879181,-0.000456285,-0.000455404,-0.00045191,-0.015162846,-0.000571335,-0.002904548
-0.000971876,-0.000981047,-0.000969063,-0.030969264,-0.001272735,-0.006676588,-0.000634282,-0.00063257,-0.000632955,-0.019232109,-0.000766553,-0.004137198,-0.00046531,-0.000464761,-0.000461645,-0.015012303,-0.000540609,-0.003146002
-0.001028768,-0.001042193,-0.001023731,-0.029467021,-0.001236276,-0.006481166,-0.000613416,-0.000611797,-0.000620452,-0.0197706,-0.000713673,-0.004360005,-0.000437352,-0.000447605,-0.000437034,-0.014751057,-0.0005756,-0.003081236
-0.00104199,-0.001057925,-0.001064117,-0.029276791,-0.001180949,-0.003743286,-0.000587934,-0.000603748,-0.000606429,-0.018184745,-0.000728865,-0.002142114,-0.000436181,-0.000435695,-0.000428467,-0.014122376,-0.000540961,-0.001638631
-0.001013016,-0.001038256,-0.00103215,-0.032247386,-0.001236979,-0.001382166,-0.000554701,-0.000559186,-0.000562072,-0.017842706,-0.0006825,-0.000762425,-0.000434309,-0.000432548,-0.000433691,-0.013614441,-0.000530565,-0.000593303
-0.001170712,-0.001169868,-0.001175478,-0.027193322,-0.001576016,-0.002225684,-0.000680012,-0.000685676,-0.000676448,-0.01718642,-0.000827782,-0.001171001,-0.000471896,-0.000469815,-0.000469645,-0.013289342,-0.000560479,-0.000811932
-0.001140707,-0.001104754,-0.001137334,-0.024478249,-0.001588731,-0.002109825,-0.000596693,-0.000590021,-0.000593898,-0.016573022,-0.000802498,-0.001261274,-0.000417766,-0.000425363,-0.0004317,-0.012818158,-0.000566128,-0.000982054
-0.000908535,-0.00089965,-0.000905378,-0.02367328,-0.001497051,-0.006001574,-0.000606887,-0.000603524,-0.000593646,-0.01618887,-0.000732291,-0.003636232,-0.000450875,-0.000445781,-0.000433704,-0.012537768,-0.00052021,-0.002700135
-0.001000211,-0.001014383,-0.00101802,-0.025944362,-0.001351507,-0.001494351,-0.0006281,-0.000618069,-0.000631967,-0.016363407,-0.00072582,-0.000931496,-0.000487878,-0.000485832,-0.000477584,-0.012478394,-0.000566221,-0.000737611
-0.001044305,-0.001020505,-0.001077713,-0.026049703,-0.001392063,-0.001437143,-0.000601863,-0.000611488,-0.000632046,-0.016047543,-0.000747125,-0.000772763,-0.00045498,-0.000453338,-0.000460695,-0.012473476,-0.000549221,-0.000573128
-0.006544254,-0.006534028,-0.006336718,-0.025148023,-0.008264538,-0.009499239,-0.003780645,-0.003681162,-0.003630384,-0.015363225,-0.005185046,-0.005307969,-0.00304346,-0.003003579,-0.00294275,-0.012472769,-0.003572153,-0.003665084
-0.005680631,-0.005602161,-0.005541143,-0.023393876,-0.007674747,-0.00857905,-0.003600605,-0.003512602,-0.00351606,-0.016671872,-0.004896492,-0.005439147,-0.002650674,-0.00264253,-0.002670756,-0.012382801,-0.003851469,-0.00391644
-0.004930048,-0.005160208,-0.004967125,-0.030603325,-0.008745013,-0.008486744,-0.003396672,-0.003424036,-0.003285375,-0.018739072,-0.004605061,-0.005095945,-0.002425189,-0.002431765,-0.002502925,-0.015067493,-0.003519143,-0.0037695
-0.005024806,-0.004994464,-0.004958492,-0.029615551,-0.006556063,-0.007455206,-0.003356488,-0.003479973,-0.003505396,-0.020870762,-0.004969222,-0.005252048,-0.002450298,-0.002502606,-0.002426566,-0.015297514,-0.003579495,-0.003664147
-0.00573375,-0.005836545,-0.005699002,-0.02866136,-0.006839445,-0.008039859,-0.003496521,-0.003516158,-0.00337973,-0.019859102,-0.004507374,-0.00491272,-0.002653078,-0.00258936,-0.002534198,-0.01577858,-0.003351817,-0.003735675
-0.005443745,-0.005356892,-0.005310571,-0.028559755,-0.008272167,-0.00861328,-0.003343612,-0.003442666,-0.003398704,-0.019981903,-0.004376147,-0.005042725,-0.002468532,-0.002489126,-0.002408475,-0.015280608,-0.003475153,-0.003614098
-0.004633696,-0.004575549,-0.004609921,-0.026209387,-0.007163529,-0.007927209,-0.003185319,-0.003195687,-0.003139906,-0.019837325,-0.005164789,-0.005043848,-0.002512873,-0.002467297,-0.002469307,-0.015061049,-0.003831049,-0.003782682
-0.005428221,-0.005462955,-0.005381358,-0.032125093,-0.007015733,-0.010340444,-0.003266564,-0.003224633,-0.003219138,-0.019422182,-0.004331672,-0.006425807,-0.002543328,-0.002497409,-0.002532546,-0.014507761,-0.003407988,-0.004452806
-0.00533608,-0.00537532,-0.005361871,-0.025968416,-0.007054845,-0.00730283,-0.003109775,-0.003083548,-0.003110556,-0.018220888,-0.004560567,-0.004464087,-0.002279167,-0.00227473,-0.002260893,-0.014465831,-0.003334725,-0.003264491
-0.005439764,-0.005460982,-0.00536636,-0.031363372,-0.007096154,-0.010504117,-0.003364926,-0.003348272,-0.003324128,-0.018270135,-0.00438999,-0.006446575,-0.002294619,-0.002324521,-0.002335343,-0.013763527,-0.003361561,-0.00494606
-0.004424746,-0.004402067,-0.004267344,-0.025791667,-0.00736737,-0.009282402,-0.003020453,-0.00299773,-0.002900149,-0.019002271,-0.004727263,-0.005089985,-0.002336135,-0.002388503,-0.002388407,-0.014796629,-0.003599826,-0.003806146
-0.004728177,-0.004603024,-0.004663641,-0.029274342,-0.006683671,-0.008602386,-0.003123211,-0.003038818,-0.002949439,-0.018202824,-0.004225866,-0.005678046,-0.002291015,-0.002265568,-0.002295148,-0.013715964,-0.003211535,-0.004091459
-0.005041178,-0.004911375,-0.004580014,-0.027112483,-0.006654893,-0.006532604,-0.003092616,-0.00318777,-0.003149119,-0.018373969,-0.004241208,-0.004104491,-0.002302133,-0.002329571,-0.002395881,-0.014556958,-0.003329424,-0.003309906
-0.005007426,-0.004762693,-0.005035808,-0.025774117,-0.006924997,-0.007070386,-0.003099711,-0.003088245,-0.003026346,-0.018333886,-0.004443375,-0.004979176,-0.002389834,-0.002371575,-0.002356081,-0.014539162,-0.003501539,-0.003779509
-0.005206778,-0.004980084,-0.00512422,-0.026584093,-0.006947686,-0.009250476,-0.003254103,-0.003275176,-0.003138641,-0.017063198,-0.004514567,-0.005912678,-0.002337262,-0.002345167,-0.002301665,-0.01309573,-0.003479653,-0.004726649
-0.005163508,-0.00521726,-0.005113449,-0.02635982,-0.007832032,-0.010668561,-0.003370966,-0.003331814,-0.003284124,-0.017546851,-0.004303067,-0.006085321,-0.002566357,-0.002516142,-0.002500503,-0.012914244,-0.00340915,-0.004289384
-0.005204031,-0.005212042,-0.005107806,-0.024682323,-0.006916486,-0.007790541,-0.003219337,-0.003169511,-0.00337027,-0.017747877,-0.00450383,-0.00469886,-0.002227365,-0.002213766,-0.002261585,-0.01400208,-0.003446779,-0.003384787
-0.004877319,-0.004756439,-0.004613318,-0.02883043,-0.006197718,-0.008522162,-0.003089909,-0.002964203,-0.003022428,-0.018861573,-0.004410548,-0.004559634,-0.002239274,-0.002189579,-0.002224546,-0.013667324,-0.003398517,-0.003329408
-0.004880318,-0.004924122,-0.004814002,-0.027456865,-0.00699377,-0.007074732,-0.002666963,-0.002690094,-0.002651292,-0.018749679,-0.003996724,-0.004273671,-0.002037942,-0.002000139,-0.00201617,-0.013960471,-0.003058286,-0.003101134
-0.004296815,-0.004303275,-0.004260796,-0.031520397,-0.006411882,-0.006460105,-0.003000633,-0.003004253,-0.002912108,-0.018766043,-0.004207891,-0.00425888,-0.002178585,-0.00216081,-0.002115813,-0.014395362,-0.003242668,-0.00318177
-0.004704588,-0.004640477,-0.004493523,-0.031740587,-0.006237958,-0.006317637,-0.003290393,-0.003158711,-0.003158495,-0.018857138,-0.004247856,-0.004380559,-0.002197694,-0.002177268,-0.002178693,-0.014108474,-0.003280302,-0.003186058
-0.004660892,-0.004526976,-0.00421329,-0.027137501,-0.006305402,-0.006496756,-0.002917082,-0.002924707,-0.002934014,-0.018508246,-0.004054101,-0.004038352,-0.002170804,-0.002170815,-0.002215616,-0.01396663,-0.003119201,-0.00307215
-0.004103004,-0.004196869,-0.004131185,-0.028255767,-0.006660882,-0.00637036,-0.002780774,-0.002777139,-0.002782086,-0.018809394,-0.003719555,-0.003933007,-0.002083076,-0.002141054,-0.002152068,-0.014273934,-0.002983831,-0.002928309
-0.004628923,-0.004459295,-0.004247882,-0.02881935,-0.006643934,-0.007309958,-0.002964509,-0.002912649,-0.002820079,-0.018428885,-0.004055449,-0.00398057,-0.002106185,-0.002102219,-0.002133524,-0.014112902,-0.003117421,-0.003036201
-0.004638961,-0.004624345,-0.00467908,-0.028523335,-0.006430225,-0.007564951,-0.003013367,-0.002970918,-0.002925679,-0.017773131,-0.003965217,-0.004268775,-0.00216608,-0.002198323,-0.002250479,-0.013881699,-0.003014588,-0.003299383
-0.00426413,-0.004125391,-0.00412597,-0.028115699,-0.006521737,-0.006487857,-0.002847915,-0.002812789,-0.002835443,-0.018253156,-0.004080314,-0.004101415,-0.00214336,-0.002104797,-0.002058584,-0.013969607,-0.003013489,-0.002997092
-0.00445608,-0.004352946,-0.004255492,-0.027384057,-0.006989617,-0.007286652,-0.002532714,-0.002595955,-0.00264538,-0.017592002,-0.003830148,-0.003953415,-0.001952867,-0.001932228,-0.001928997,-0.014198221,-0.003007734,-0.003002498
-0.005016686,-0.00490694,-0.004681365,-0.027404698,-0.007129394,-0.007402865,-0.002851069,-0.002810414,-0.002736657,-0.018007996,-0.003863446,-0.003965829,-0.002042001,-0.002021084,-0.002000507,-0.013705804,-0.002968999,-0.002957824
-0.004029708,-0.004157798,-0.00390268,-0.025598707,-0.007623933,-0.007393174,-0.002739641,-0.002676928,-0.00265693,-0.01738238,-0.003975175,-0.004330646,-0.002061287,-0.002029332,-0.001980376,-0.013047112,-0.003020899,-0.003166523
-0.004509279,-0.004356878,-0.004405821,-0.027386931,-0.006728261,-0.006894901,-0.002890988,-0.00285576,-0.002880763,-0.017774741,-0.003881178,-0.003889685,-0.002096132,-0.002088902,-0.002007917,-0.013813829,-0.003135553,-0.003014198
-0.00460761,-0.004633295,-0.004414599,-0.022579529,-0.00606024,-0.006373043,-0.002828197,-0.0027984,-0.002819099,-0.016555669,-0.003981425,-0.004014233,-0.002132494,-0.002129714,-0.002160053,-0.012825954,-0.003061121,-0.002922168
-0.004960172,-0.0047743,-0.004598758,-0.022930437,-0.005862673,-0.006822003,-0.003105456,-0.00301634,-0.00295317,-0.015805171,-0.003978861,-0.003949222,-0.002227939,-0.002269656,-0.002210799,-0.011994554,-0.003055654,-0.002880372
-0.004590454,-0.004471212,-0.004489149,-0.02289352,-0.00607599,-0.006478159,-0.002914197,-0.002864836,-0.002940718,-0.016106507,-0.003915639,-0.004253912,-0.002123382,-0.002148674,-0.002172461,-0.012810983,-0.003012543,-0.003048784
-0.004697489,-0.004591514,-0.004604575,-0.025770514,-0.006929496,-0.006713771,-0.003148369,-0.003033568,-0.003072752,-0.016482188,-0.004144161,-0.004010802,-0.002263617,-0.002289469,-0.002220029,-0.012126217,-0.002992966,-0.003111179
-0.004930269,-0.005128887,-0.005174391,-0.024624086,-0.006517336,-0.00620099,-0.003000741,-0.002926649,-0.002932273,-0.015597715,-0.003833435,-0.003930289,-0.002324609,-0.002247051,-0.00223963,-0.011535587,-0.002934119,-0.00305681
-0.00586943,-0.005512638,-0.005494909,-0.025363716,-0.007042987,-0.008215569,-0.003599431,-0.003431632,-0.003457999,-0.016349458,-0.004341636,-0.005394043,-0.002649944,-0.002623834,-0.002518483,-0.013214755,-0.003266974,-0.004281536
-0.005887368,-0.005712778,-0.005966109,-0.024759272,-0.007943994,-0.008043222,-0.003311803,-0.003196308,-0.003173811,-0.015558266,-0.004064378,-0.005279575,-0.002488791,-0.002454725,-0.002441893,-0.012302691,-0.003078483,-0.003795782
-0.005729123,-0.005773389,-0.005729653,-0.024400284,-0.007872612,-0.009206177,-0.003392015,-0.003339569,-0.003359347,-0.015488534,-0.004152944,-0.005180834,-0.002413416,-0.002491602,-0.002492149,-0.012001084,-0.003165622,-0.003956585
-0.006187975,-0.006238385,-0.006052189,-0.025571251,-0.006972762,-0.00768191,-0.003429794,-0.003367189,-0.003296924,-0.016823113,-0.004310372,-0.004681214,-0.002629338,-0.002552377,-0.002551266,-0.013413984,-0.003238575,-0.003720768
-0.005858264,-0.005718762,-0.005649317,-0.02521142,-0.006908573,-0.008062697,-0.003438304,-0.003470203,-0.003485304,-0.016891549,-0.0043543,-0.004863171,-0.002533191,-0.002588401,-0.002598488,-0.013460571,-0.003271639,-0.00359878
-0.005151499,-0.005496435,-0.005580119,-0.024763573,-0.006890105,-0.006922021,-0.003426063,-0.003423817,-0.003497505,-0.016728656,-0.00420549,-0.004735903,-0.002540966,-0.002540226,-0.002525955,-0.013135126,-0.003315538,-0.00360769
-0.00526464,-0.005323636,-0.005342955,-0.026012076,-0.007027438,-0.007655746,-0.00329848,-0.003170961,-0.003402363,-0.016605847,-0.004200948,-0.004612981,-0.002485324,-0.002468274,-0.002431651,-0.013504143,-0.003174511,-0.003442126
-0.005476545,-0.005464685,-0.005194727,-0.02695881,-0.007186242,-0.007528197,-0.00325525,-0.003190778,-0.002985873,-0.016853845,-0.004260579,-0.004500326,-0.002297842,-0.002297453,-0.002274859,-0.012761304,-0.003236266,-0.003193565
-0.004891573,-0.004975986,-0.004622774,-0.025111196,-0.005808597,-0.006157598,-0.003223699,-0.003155798,-0.003010706,-0.015170883,-0.003804371,-0.003928023,-0.00244084,-0.00237355,-0.002307318,-0.012227885,-0.002908143,-0.002802026
-0.005298661,-0.005094185,-0.005131573,-0.025078548,-0.006546749,-0.007428979,-0.003356281,-0.003360992,-0.003301192,-0.017012547,-0.003762244,-0.004781302,-0.002434888,-0.00235708,-0.002335856,-0.01275685,-0.002848741,-0.003542364
-0.005006419,-0.004926543,-0.004880404,-0.028407999,-0.006593377,-0.007456832,-0.003129809,-0.003213784,-0.003187943,-0.017595015,-0.003971791,-0.004510318,-0.002439955,-0.002485262,-0.002498772,-0.013104468,-0.00311984,-0.003492861
-0.004841332,-0.004864147,-0.004687613,-0.02855764,-0.005936534,-0.00596714,-0.002934893,-0.002881129,-0.002897012,-0.019243857,-0.004058793,-0.003956511,-0.002123605,-0.002076699,-0.002061411,-0.015287122,-0.00292416,-0.002875716
-0.004707581,-0.00465303,-0.004650256,-0.026383873,-0.005873705,-0.006593103,-0.003055131,-0.003037967,-0.002982161,-0.018983804,-0.003738613,-0.003902764,-0.002146319,-0.002173202,-0.002108409,-0.015404369,-0.003035801,-0.00289011
-0.005132445,-0.005065151,-0.004790611,-0.02812102,-0.006606955,-0.006305036,-0.003485197,-0.003430818,-0.003347909,-0.019884267,-0.003900909,-0.003994697,-0.002715525,-0.002672504,-0.002665601,-0.015189084,-0.00305605,-0.003132748
-0.00574188,-0.005713797,-0.005726773,-0.028308128,-0.006975186,-0.006967857,-0.003351557,-0.003294323,-0.003377141,-0.018634304,-0.004412995,-0.004507193,-0.002667065,-0.0026429,-0.002681889,-0.014854385,-0.003278997,-0.003399432
-0.005544852,-0.005391023,-0.005186565,-0.029742308,-0.006374642,-0.007633264,-0.003685254,-0.003562735,-0.003487453,-0.019557543,-0.00385178,-0.00482713,-0.002710265,-0.002628857,-0.002502369,-0.014924642,-0.003155495,-0.003665714
-0.005371354,-0.005010816,-0.004750585,-0.027500176,-0.006649403,-0.008348569,-0.003638041,-0.003656793,-0.003592864,-0.019591079,-0.004204565,-0.004610008,-0.002838516,-0.002850928,-0.002708712,-0.014678996,-0.003190606,-0.00347837
-0.004899871,-0.004788589,-0.004656117,-0.027706251,-0.005964587,-0.006129196,-0.00296063,-0.002907965,-0.0029247,-0.018922819,-0.003875305,-0.004234336,-0.002099368,-0.002176349,-0.002284535,-0.01422559,-0.003104407,-0.003272504
-0.004712379,-0.004714013,-0.004783887,-0.027193502,-0.005807052,-0.006669392,-0.002719886,-0.002694865,-0.00270932,-0.018143979,-0.003768934,-0.004404628,-0.001986416,-0.001962115,-0.001984962,-0.013859096,-0.002945607,-0.003364612
-0.004744001,-0.004685567,-0.004611727,-0.028235615,-0.005678148,-0.005502703,-0.002952022,-0.002868329,-0.0028635,-0.018943653,-0.003670447,-0.003613269,-0.002173235,-0.002188272,-0.002231718,-0.014024339,-0.002928588,-0.002832427
