"V1","V2"
-0.0157814814762659,-0.00948495474500927
-0.00322175665339779,-0.00652117532820443
-0.0107104660294308,-0.00715650907198774
-0.0123391715312769,-0.00782234050787045
-0.024210734507062,-0.0180073538563436
0.137785488758939,-0.0165481894284425
-0.00950590052770813,-0.00122976350537068
-0.0178137457224259,-0.0220850344352843
-0.0252277168737091,-0.0126130583934594
-0.00710642797878017,-0.00213863614592638
0.00391935804026042,0.0298013509545059
-0.0109725950640068,0.000396134094092969
-0.0102781775159215,-0.00655419782425252
-0.0383328040727953,-0.0170410596747841
-0.00607140618518091,-0.00105794273117388
-0.0455983878533899,-0.0667829295801204
-0.00802445790389148,-0.00512642095103279
-0.00117913366632578,0.000841491917446866
-0.0152150483994131,-0.0107075066865506
-0.0355930798598576,-0.0176265305592475
-0.0304089228601391,-0.0144710694487664
-0.00731880728269293,-0.00853439417160917
-0.020728256068307,-0.0178709670365117
-0.014624180150126,-0.00835885195099881
-0.0140077814737432,-0.0117355304218934
-0.00809612826255296,0.00403362100319773
-0.0156394936978464,-0.0159169777238708
-0.0399485389667909,-0.0517092878859611
-0.0245983946406921,-0.0110353446616685
-0.0150607289368437,-0.0111809082443248
-0.0380077579809339,-0.0262464822432635
-0.00398731527267421,0.0260644170448412
-0.0253673426913835,-0.0225926702278324
-0.0234878620451054,-0.0130491351142435
-0.0210743472659621,-0.0170425830424808
-0.0125030426363768,-0.00832040130702712
-0.00982470022231531,-0.00809803977699347
-0.00880845364437095,-0.00519162146987089
-0.0239266020191086,-0.0197334055315914
-0.0112083110003092,-0.00995569881099395
-0.0167377820048032,-0.0121860483431901
-0.00197925320338571,-0.00847671508090557
-0.0206083431461732,-0.0180186185924362
-0.0282043289834109,-0.0269822146175372
-0.0213565199138738,-0.0131401898287554
-0.0118494471698348,-0.00175204504197006
-0.0984061132995751,-0.0353907041526718
-0.0147117604194899,-0.0141789713875029
-0.00172535541214582,-0.00464596620361381
-0.00509419629183752,-0.00122337827302793
-0.0123973701346532,-0.00531503095362181
-0.0166294239196302,-0.0149916236314003
0.00242477006278098,0.00197483111516594
-0.00627939302081913,-0.00523108274387183
-0.0240094750380634,-0.0199236216783436
-0.0210334544797049,-0.0157232938350388
-0.0621250988143539,-0.0180795720080809
-0.0211856204007603,-0.0206342015092472
-0.00979937433985842,-0.00518386419720348
-0.0179785183106498,1.54203522151838e-05
-0.0358751103088697,-0.0242626914252046
-0.0302284934402477,-0.0231412869009582
-0.0223048708088148,-0.0232156495000282
-0.0157504610378537,-0.0134010737959862
